Url_scraped
https://ur.wikipedia.org/wiki/زمرہ:بقید_حیات_شخصیات
https://ur.wikipedia.org/w/index.php?title=%D8%B2%D9%85%D8%B1%DB%81:%D8%A8%D9%82%DB%8C%D8%AF_%D8%AD%DB%8C%D8%A7%D8%AA_%D8%B4%D8%AE%D8%B5%DB%8C%D8%A7%D8%AA&pagefrom=%D8%A7%D8%B1%D9%88%D9%86+%D9%86%DB%8C%DB%81%D8%B1#mw-pages
https://en.wikipedia.org/w/index.php?title=%D8%B2%D9%85%D8%B1%DB%81:%D8%A8%D9%82%DB%8C%D8%AF_%D8%AD%DB%8C%D8%A7%D8%AA_%D8%B4%D8%AE%D8%B5%DB%8C%D8%A7%D8%AA&pagefrom=%D8%A7%D9%85%D8%B1+%D8%A8%D8%A8%D8%B1%DB%8C%D8%A7#mw-pages
https://ur.wikipedia.org/wiki/زمرہ:ممکنہ_طور_پر_بقید_حیات_شخصیات
https://ur.wikipedia.org/wiki/زمرہ:2018ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2017ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2016ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2015ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2014ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2013ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2012ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2011ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2010ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2009ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2008ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2007ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2006ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2005ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2004ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2003ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2002ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2001ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:2000ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1999ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1998ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1997ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1996ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1995ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1994ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1993ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1992ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1991ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1990ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1989ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1988ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1987ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1986ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1985ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1984ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1983ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1982ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1981ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1980ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1979ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1978ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1977ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1976ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1975ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1974ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1973ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1972ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1971ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1970ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1969ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1968ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1967ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1966ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1965ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1964ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1963ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1962ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1961ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1960ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1959ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1958ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1957ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1956ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1955ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1954ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1953ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1952ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1951ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1950ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1949ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1948ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1947ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1946ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1945ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1944ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1943ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1942ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1941ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1940ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1939ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1938ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1937ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1936ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1935ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1934ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1933ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1932ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1931ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1930ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1929ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1928ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1927ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1926ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1925ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1924ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1923ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1922ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1921ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1920ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1919ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1918ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1917ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1916ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1915ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1914ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1913ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1912ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1911ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1910ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1909ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1908ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1907ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1906ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1905ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1904ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1903ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1902ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1901ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1900ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1899ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1898ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1897ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1896ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1895ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1894ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1893ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1892ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1891ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1890ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1889ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1888ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1887ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1886ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1885ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1884ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1883ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1882ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1881ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1880ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1879ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1878ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1877ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1876ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1875ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1874ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1873ء_کی_وفیات
https://ur.wikipedia.org/wiki/زمرہ:1872ء_کی_وفیات
